,modo_envio,numero_chamadas_cliente,avaliacao_cliente,custo_produto,compras_anteriores,prioridade_produto,genero,desconto,peso_gramas,entregue_no_prazo,corredor_armazem_A,corredor_armazem_B,corredor_armazem_C,corredor_armazem_D,corredor_armazem_F,performance_prioridade_envio_Atraso Crítico,performance_prioridade_envio_Atraso Problemático,performance_prioridade_envio_Atraso Tolerável,performance_prioridade_envio_Não Houve Atraso,performance_modo_envio_Atraso Crítico na Entrega Por Aviao,performance_modo_envio_Atraso Crítico na Entrega Por Caminhao,performance_modo_envio_Atraso Crítico na Entrega Por Navio,performance_modo_envio_Atraso Problemático na Entrega Por Aviao,performance_modo_envio_Atraso Problemático na Entrega Por Caminhao,performance_modo_envio_Atraso Problemático na Entrega Por Navio,performance_modo_envio_Atraso Tolerável na Entrega Por Aviao,performance_modo_envio_Atraso Tolerável na Entrega Por Caminhao,performance_modo_envio_Atraso Tolerável na Entrega Por Navio,performance_modo_envio_Não Houve Atraso,faixa_desconto_Desconto Abaixo da Media,faixa_desconto_Desconto Acima da Media,performance_faixa_desconto_Atraso na Entrega com Desconto Abaixo da Media,performance_faixa_desconto_Entrega no Prazo com Desconto Abaixo da Media,performance_faixa_desconto_Entrega no Prazo com Desconto Acima da Media
10156,0,-0.057347773731440184,0.7158108389574873,0.6869158878504672,-0.35970184795536136,0,0,-0.5688677626835891,0.5962016070124179,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10157,0,-0.057347773731440184,1.4239040408372658,0.3130841121495327,-0.35970184795536136,2,1,-0.7689843154437618,0.44528853177501826,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10158,0,-0.9305271096738114,0.007717637077708872,0.7523364485981309,-0.35970184795536136,1,1,-0.5021622450968648,0.575018261504748,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10159,0,0.815831562210931,0.007717637077708872,0.3878504672897196,1.9680079824797287,2,1,-0.7689843154437618,0.5739956172388605,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10160,0,-0.9305271096738114,-1.408468766681848,0.8317757009345793,0.4162014288563354,2,1,-0.5688677626835891,0.44645726807888975,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10161,0,-0.9305271096738114,0.7158108389574873,0.36448598130841126,-1.135605124767058,1,1,-0.36875120992341637,0.5252008765522279,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10162,0,-0.057347773731440184,-1.408468766681848,0.30841121495327106,1.9680079824797287,1,1,-0.7689843154437618,0.6609203798392987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10163,0,1.6890108981533023,-1.408468766681848,0.8084112149532711,1.9680079824797287,2,0,-0.7022787978570375,0.6372534696859021,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10164,0,-0.057347773731440184,0.007717637077708872,0.23831775700934577,-1.135605124767058,1,1,-0.7022787978570375,0.6471877282688093,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10165,0,1.6890108981533023,1.4239040408372658,0.8878504672897195,0.4162014288563354,2,0,-0.5688677626835891,0.5680058436815194,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10166,0,-1.8037064456161827,1.4239040408372658,0.8177570093457943,-0.35970184795536136,1,1,-0.2353401747499679,0.46515704894083276,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10167,0,0.815831562210931,-1.408468766681848,0.15887850467289721,0.4162014288563354,0,0,-0.2353401747499679,0.5763330898466034,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10168,0,-0.057347773731440184,0.7158108389574873,0.7570093457943924,-1.135605124767058,2,0,-0.5021622450968648,0.5202337472607743,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10169,0,0.815831562210931,1.4239040408372658,0.2570093457943925,-0.35970184795536136,2,1,-0.7022787978570375,0.6581446311176041,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10170,0,0.815831562210931,-0.7003755648020696,0.5233644859813084,3.519814536103122,2,1,-0.5021622450968648,0.547845142439737,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10172,0,-0.9305271096738114,-0.7003755648020696,0.7196261682242991,-0.35970184795536136,2,1,-0.4354567275101406,0.5310445580715851,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10173,0,-0.057347773731440184,0.007717637077708872,0.5373831775700935,-1.135605124767058,1,0,-0.4354567275101406,0.6533235938641344,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10174,0,-0.057347773731440184,0.7158108389574873,0.46728971962616817,-0.35970184795536136,2,0,-0.7022787978570375,0.4848794740686633,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10175,0,-0.9305271096738114,-0.7003755648020696,0.36448598130841126,-0.35970184795536136,1,0,-0.6355732802703133,0.614463111760409,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10176,0,1.6890108981533023,0.007717637077708872,0.8457943925233645,0.4162014288563354,2,0,-0.4354567275101406,0.0631117604090577,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10177,0,1.6890108981533023,0.007717637077708872,0.8785046728971962,0.4162014288563354,1,0,-0.6355732802703133,0.04236669101533966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10178,0,-0.057347773731440184,0.7158108389574873,0.7570093457943924,1.192104705668032,1,1,-0.2353401747499679,0.13820306793279766,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10179,0,2.5621902340956733,-0.7003755648020696,0.7383177570093459,0.4162014288563354,1,1,-0.4354567275101406,0.0007304601899196517,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10180,0,0.815831562210931,1.4239040408372658,0.7803738317757009,1.192104705668032,2,1,-0.7022787978570375,0.06077428780131483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10181,0,1.6890108981533023,-1.408468766681848,0.7990654205607476,0.4162014288563354,1,1,-0.2353401747499679,0.021183345507669843,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10182,0,1.6890108981533023,-0.7003755648020696,0.7056074766355139,0.4162014288563354,2,1,-0.6355732802703133,0.017092768444119805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10183,0,0.815831562210931,0.007717637077708872,0.6401869158878505,1.192104705668032,2,0,-0.6355732802703133,0.05799853907962016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10184,0,2.5621902340956733,1.4239040408372658,0.7383177570093459,0.4162014288563354,2,0,-0.7689843154437618,0.050547845142439735,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10185,0,1.6890108981533023,-0.7003755648020696,0.9018691588785047,1.192104705668032,2,0,-0.16863465716324366,0.08853177501826151,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10186,0,1.6890108981533023,0.007717637077708872,0.8691588785046728,0.4162014288563354,2,0,-0.30204569233669215,0.05463842220598977,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10187,0,0.815831562210931,-0.7003755648020696,0.6869158878504672,1.9680079824797287,2,1,-0.36875120992341637,0.10971512052593133,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10188,0,0.815831562210931,0.7158108389574873,0.6869158878504672,1.192104705668032,2,0,-0.5688677626835891,0.11862673484295103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10189,0,-0.057347773731440184,-1.408468766681848,0.616822429906542,1.192104705668032,1,0,-0.4354567275101406,0.12753834915997078,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10190,0,0.815831562210931,1.4239040408372658,0.6495327102803737,1.192104705668032,1,1,-0.30204569233669215,0.04835646457268078,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10191,0,2.5621902340956733,0.007717637077708872,0.9813084112149532,0.4162014288563354,1,0,-0.5688677626835891,0.0918918918918919,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10192,0,1.6890108981533023,-1.408468766681848,0.43457943925233644,-1.135605124767058,1,0,-0.4354567275101406,0.03915266617969321,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10193,0,1.6890108981533023,0.7158108389574873,0.8598130841121495,0.4162014288563354,1,1,-0.5688677626835891,0.12125639152666182,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10194,0,1.6890108981533023,0.7158108389574873,0.9999999999999999,0.4162014288563354,2,1,-0.7689843154437618,0.07202337472607742,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10195,0,-0.057347773731440184,0.007717637077708872,0.7850467289719626,1.9680079824797287,2,0,-0.16863465716324366,0.14039444850255658,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10196,0,0.815831562210931,1.4239040408372658,0.6869158878504672,1.9680079824797287,1,1,-0.2353401747499679,0.05069393718042367,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10197,0,0.815831562210931,1.4239040408372658,0.6962616822429907,1.192104705668032,1,1,-0.5021622450968648,0.03666910153396641,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10198,0,0.815831562210931,1.4239040408372658,0.6682242990654205,1.9680079824797287,1,1,-0.7689843154437618,0.05595325054784514,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10199,0,-0.057347773731440184,0.007717637077708872,0.7102803738317757,1.192104705668032,1,0,-0.36875120992341637,0.11512052593133673,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10200,0,1.6890108981533023,-1.408468766681848,0.8037383177570093,0.4162014288563354,1,0,-0.7689843154437618,0.09539810080350619,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10201,0,1.6890108981533023,0.7158108389574873,0.8177570093457943,0.4162014288563354,1,0,-0.4354567275101406,0.07333820306793279,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10202,0,-0.057347773731440184,1.4239040408372658,0.6401869158878505,1.192104705668032,1,0,-0.30204569233669215,0.0056975894813732775,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10203,0,0.815831562210931,-1.408468766681848,0.6962616822429907,1.192104705668032,1,1,-0.2353401747499679,0.1012417823228634,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10204,0,0.815831562210931,-0.7003755648020696,0.7102803738317757,1.192104705668032,2,0,-0.7689843154437618,0.12330168005843681,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10205,0,0.815831562210931,-0.7003755648020696,0.6448598130841122,1.192104705668032,2,1,-0.4354567275101406,0.10255661066471877,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10206,0,-0.057347773731440184,-0.7003755648020696,0.7616822429906541,1.192104705668032,2,0,-0.7022787978570375,0.007742878013148269,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10207,0,0.815831562210931,-1.408468766681848,0.7616822429906541,1.9680079824797287,1,0,-0.7022787978570375,0.12783053323593865,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10208,0,0.815831562210931,-0.7003755648020696,0.7803738317757009,1.9680079824797287,1,1,-0.7022787978570375,0.12417823228634037,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10209,0,-0.9305271096738114,-1.408468766681848,0.28971962616822433,1.192104705668032,1,1,-0.5688677626835891,0.024835646457268074,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10210,0,0.815831562210931,1.4239040408372658,0.8130841121495326,1.192104705668032,1,1,-0.5021622450968648,0.1243243243243243,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10211,0,-0.057347773731440184,0.007717637077708872,0.8177570093457943,1.192104705668032,1,1,-0.4354567275101406,0.08093498904309715,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10212,0,0.815831562210931,1.4239040408372658,0.6588785046728972,1.192104705668032,2,0,-0.2353401747499679,0.10343316289262233,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10213,0,1.6890108981533023,-1.408468766681848,0.7196261682242991,0.4162014288563354,2,1,-0.5021622450968648,0.1089846603360117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10214,0,-0.057347773731440184,-0.7003755648020696,0.8130841121495326,1.192104705668032,1,0,-0.16863465716324366,0.04952520087655221,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10215,0,-0.057347773731440184,1.4239040408372658,0.6822429906542057,1.9680079824797287,1,0,-0.2353401747499679,0.12520087655222792,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10216,0,0.815831562210931,-1.408468766681848,0.8177570093457943,1.192104705668032,1,0,-0.5688677626835891,0.081227173119065,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10217,0,-0.057347773731440184,0.007717637077708872,0.7383177570093459,1.192104705668032,1,0,-0.30204569233669215,0.12417823228634037,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10218,0,0.815831562210931,0.007717637077708872,0.8317757009345793,1.192104705668032,2,1,-0.36875120992341637,0.10153396639883125,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10219,0,-0.057347773731440184,0.007717637077708872,0.7149532710280374,1.192104705668032,1,0,-0.16863465716324366,0.00964207450693938,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10220,0,-0.057347773731440184,0.007717637077708872,0.6962616822429907,1.192104705668032,1,1,-0.36875120992341637,0.026442658875091313,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10221,0,-0.057347773731440184,1.4239040408372658,0.6588785046728972,1.192104705668032,1,0,-0.2353401747499679,0.1427319211102995,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10222,0,-0.057347773731440184,0.007717637077708872,0.663551401869159,1.9680079824797287,1,1,-0.7022787978570375,0.13104455807158508,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10223,0,0.815831562210931,0.007717637077708872,0.6822429906542057,1.192104705668032,1,0,-0.4354567275101406,0.09934258582907232,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10224,0,0.815831562210931,1.4239040408372658,0.5654205607476636,1.9680079824797287,2,1,-0.7689843154437618,0.11102994886778669,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10225,0,-0.057347773731440184,-0.7003755648020696,0.6822429906542057,1.9680079824797287,1,0,-0.16863465716324366,0.07742878013148283,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10226,0,1.6890108981533023,-1.408468766681848,0.7897196261682243,0.4162014288563354,1,0,-0.7689843154437618,0.05025566106647186,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10227,0,-0.9305271096738114,0.7158108389574873,0.7990654205607476,-0.35970184795536136,1,0,-0.6355732802703133,0.5208181154127101,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10228,0,-0.9305271096738114,-1.408468766681848,0.663551401869159,-1.135605124767058,1,1,-0.2353401747499679,0.6073046018991964,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10229,0,0.815831562210931,0.007717637077708872,0.8785046728971962,1.192104705668032,2,0,-0.5688677626835891,0.6343316289262235,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10230,0,-0.057347773731440184,0.007717637077708872,0.19158878504672894,-0.35970184795536136,2,1,-0.5021622450968648,0.5628926223520818,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10231,0,-1.8037064456161827,-1.408468766681848,0.6355140186915887,1.9680079824797287,1,0,-0.7022787978570375,0.6252739225712198,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10232,0,-0.9305271096738114,0.007717637077708872,0.7757009345794391,-1.135605124767058,1,0,-0.16863465716324366,0.7231555880204529,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10233,0,0.815831562210931,-1.408468766681848,0.28971962616822433,-1.135605124767058,2,1,-0.4354567275101406,0.5656683710737764,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10234,0,0.815831562210931,1.4239040408372658,0.6074766355140188,0.4162014288563354,1,0,-0.16863465716324366,0.6829802775748721,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10235,0,-0.057347773731440184,0.007717637077708872,0.48130841121495327,-1.135605124767058,1,1,-0.5688677626835891,0.7091307523739956,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10236,0,-0.057347773731440184,0.7158108389574873,0.3691588785046729,-1.135605124767058,2,0,-0.16863465716324366,0.5735573411249086,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10237,0,0.815831562210931,-1.408468766681848,0.6401869158878505,-0.35970184795536136,1,0,-0.2353401747499679,0.5899196493791088,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10238,0,-1.8037064456161827,1.4239040408372658,0.0700934579439253,-1.135605124767058,1,0,-0.5021622450968648,0.443681519357195,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10239,0,0.815831562210931,-0.7003755648020696,0.5700934579439253,-0.35970184795536136,1,1,-0.5688677626835891,0.6372534696859021,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10240,0,0.815831562210931,-1.408468766681848,0.43457943925233644,0.4162014288563354,1,0,-0.16863465716324366,0.46238130021913804,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10241,0,-0.057347773731440184,0.007717637077708872,0.7523364485981309,-0.35970184795536136,1,1,-0.30204569233669215,0.7221329437545654,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10242,0,-0.057347773731440184,-0.7003755648020696,0.2990654205607477,-0.35970184795536136,1,1,-0.5021622450968648,0.5100073046018992,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10243,0,-0.9305271096738114,0.007717637077708872,0.4719626168224299,-0.35970184795536136,1,0,-0.5688677626835891,0.5634769905040176,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10244,0,-0.9305271096738114,1.4239040408372658,0.8738317757009345,-1.135605124767058,1,1,-0.7022787978570375,0.46837107377647913,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10245,0,0.815831562210931,1.4239040408372658,0.4719626168224299,0.4162014288563354,1,0,-0.36875120992341637,0.4587289992695398,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10246,0,-0.9305271096738114,-1.408468766681848,0.7616822429906541,0.4162014288563354,1,0,-0.2353401747499679,0.45040175310445585,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10247,0,-0.057347773731440184,0.007717637077708872,0.46261682242990654,-0.35970184795536136,2,1,-0.5021622450968648,0.7102994886778671,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10248,2,-0.9305271096738114,-1.408468766681848,0.29439252336448596,-1.135605124767058,2,1,-0.5021622450968648,0.5704894083272462,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10249,2,-0.9305271096738114,-1.408468766681848,0.7990654205607476,-0.35970184795536136,2,0,-0.30204569233669215,0.6448502556610665,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10250,2,0.815831562210931,-0.7003755648020696,0.2757009345794392,-0.35970184795536136,1,0,-0.16863465716324366,0.5089846603360116,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10251,2,-0.9305271096738114,-1.408468766681848,0.7990654205607476,-1.135605124767058,1,0,-0.2353401747499679,0.6929145361577794,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10252,2,-0.057347773731440184,-1.408468766681848,0.6682242990654205,-0.35970184795536136,2,0,-0.2353401747499679,0.5739956172388605,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10253,2,-0.9305271096738114,-1.408468766681848,0.7803738317757009,-0.35970184795536136,0,1,-0.16863465716324366,0.5712198685171658,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10254,2,-0.9305271096738114,1.4239040408372658,0.5654205607476636,-0.35970184795536136,2,1,-0.6355732802703133,0.6474799123447772,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10255,2,-0.057347773731440184,0.007717637077708872,0.3598130841121495,-0.35970184795536136,1,1,-0.5688677626835891,0.5539810080350621,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10256,2,-1.8037064456161827,-0.7003755648020696,0.3130841121495327,-0.35970184795536136,1,1,-0.5021622450968648,0.7138056975894813,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10257,2,0.815831562210931,1.4239040408372658,0.6355140186915887,1.192104705668032,1,0,-0.7022787978570375,0.6661796932067202,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10258,2,-0.9305271096738114,0.007717637077708872,0.2757009345794392,-0.35970184795536136,2,1,-0.5021622450968648,0.5779401022644266,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10259,2,-0.9305271096738114,0.7158108389574873,0.2990654205607477,0.4162014288563354,1,1,-0.7689843154437618,0.6340394448502557,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10260,2,0.815831562210931,0.7158108389574873,0.4859813084112149,-0.35970184795536136,2,1,-0.6355732802703133,0.47100073046019,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10261,2,-0.057347773731440184,-1.408468766681848,0.2990654205607477,-1.135605124767058,2,1,-0.7689843154437618,0.6924762600438276,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10262,2,-0.9305271096738114,0.007717637077708872,0.5794392523364486,-0.35970184795536136,1,1,-0.36875120992341637,0.6314097881665449,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10263,2,-0.9305271096738114,0.007717637077708872,0.2990654205607477,-1.135605124767058,2,0,-0.6355732802703133,0.5352812271731191,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10264,2,-0.9305271096738114,0.7158108389574873,0.1869158878504673,-0.35970184795536136,1,0,-0.5688677626835891,0.6379839298758218,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10265,2,0.815831562210931,-1.408468766681848,0.7289719626168224,-0.35970184795536136,0,0,-0.7022787978570375,0.5888970051132213,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10266,2,-0.9305271096738114,0.7158108389574873,0.19626168224299068,1.192104705668032,2,0,-0.5021622450968648,0.6850255661066472,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10267,2,-0.057347773731440184,0.7158108389574873,0.3598130841121495,-0.35970184795536136,1,1,-0.16863465716324366,0.5281227173119065,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10268,2,-0.057347773731440184,1.4239040408372658,0.47663551401869153,-0.35970184795536136,1,1,-0.7022787978570375,0.4778670562454346,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10269,2,-0.057347773731440184,-1.408468766681848,0.4579439252336448,-1.135605124767058,2,0,-0.6355732802703133,0.6577063550036523,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10270,1,-0.057347773731440184,1.4239040408372658,0.2850467289719626,-0.35970184795536136,2,1,-0.16863465716324366,0.7154127100073046,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10271,1,-0.9305271096738114,0.007717637077708872,0.5794392523364486,-0.35970184795536136,1,0,-0.7022787978570375,0.593718042366691,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10272,1,-0.057347773731440184,0.7158108389574873,0.2990654205607477,-0.35970184795536136,2,1,-0.5021622450968648,0.5024105186267348,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
